date,time,lat,lng
2017-07-18,23992,21.1943649,105.7808958
2017-07-18,24012,21.1943649,105.7808958
2017-07-18,24032,21.1943649,105.7808958
2017-07-18,24052,21.1943649,105.7808958
2017-07-18,24072,21.1943649,105.7808958
2017-07-18,24092,21.1943649,105.7808958
2017-07-18,24112,21.1943649,105.7808958
2017-07-18,24132,21.1943649,105.7808958
2017-07-18,24152,21.1943649,105.7808958
2017-07-18,24172,21.1943649,105.7808958
2017-07-18,24192,21.1943649,105.7808958
2017-07-18,24212,21.1943649,105.7808958
2017-07-18,24232,21.1943649,105.7808958
2017-07-18,24252,21.1943649,105.7808958
2017-07-18,24272,21.1943649,105.7808958
2017-07-18,24293,21.1943649,105.7808958
2017-07-18,24313,21.1943649,105.7808958
2017-07-18,24333,21.1943649,105.7808958
2017-07-18,24353,21.1943649,105.7808958
2017-07-18,24373,21.1943649,105.7808958
2017-07-18,24393,21.1943649,105.7808958
2017-07-18,24413,21.1943649,105.7808958
2017-07-18,24433,21.1943649,105.7808958
2017-07-18,24453,21.1943649,105.7808958
2017-07-18,24473,21.1943649,105.7808958
2017-07-18,24493,21.1943649,105.7808958
2017-07-18,24513,21.1943649,105.7808958
2017-07-18,24533,21.1943649,105.7808958
2017-07-18,24553,21.1943649,105.7808958
2017-07-18,24573,21.1943649,105.7808958
2017-07-18,24593,21.1943649,105.7808958
2017-07-18,24613,21.1943649,105.7808958
2017-07-18,24633,21.1943649,105.7808958
2017-07-18,24653,21.1943649,105.7808958
2017-07-18,24673,21.1943649,105.7808958
2017-07-18,24693,21.1943649,105.7808958
2017-07-18,24713,21.1943649,105.7808958
2017-07-18,24733,21.1943649,105.7808958
2017-07-18,24753,21.1943062,105.7809752
2017-07-18,24773,21.1942341,105.7810399
2017-07-18,24793,21.1942341,105.7810399
2017-07-18,24813,21.1942149,105.7809321
2017-07-18,24833,21.1942149,105.7809321
2017-07-18,24853,21.1943008,105.7809016
2017-07-18,24873,21.1943008,105.7809016
2017-07-18,24893,21.1943008,105.7809016
2017-07-18,24913,21.1943008,105.7809016
2017-07-18,24933,21.1943008,105.7809016
2017-07-18,24953,21.1943008,105.7809016
2017-07-18,24973,21.1943008,105.7809016
2017-07-18,24993,21.1943008,105.7809016
2017-07-18,25013,21.1943008,105.7809016
2017-07-18,25033,21.1943008,105.7809016
2017-07-18,25053,21.1943008,105.7809016
2017-07-18,25073,21.1943008,105.7809016
2017-07-18,25093,21.1943008,105.7809016
2017-07-18,25113,21.1943008,105.7809016
2017-07-18,25133,21.1943008,105.7809016
2017-07-18,25153,21.1943008,105.7809016
2017-07-18,25173,21.1943008,105.7809016
2017-07-18,25193,21.1943008,105.7809016
2017-07-18,25213,21.1943008,105.7809016
2017-07-18,25233,21.1943008,105.7809016
2017-07-18,25253,21.1943008,105.7809016
2017-07-18,25273,21.1943008,105.7809016
2017-07-18,25294,21.1943008,105.7809016
2017-07-18,25314,21.1943008,105.7809016
2017-07-18,25334,21.1943676,105.7809732
2017-07-18,25354,21.1943676,105.7809732
2017-07-18,25374,21.1943676,105.7809732
2017-07-18,25394,21.1943676,105.7809732
2017-07-18,25414,21.1943676,105.7809732
2017-07-18,25434,21.1943676,105.7809732
2017-07-18,25454,21.1943676,105.7809732
2017-07-18,25474,21.1943676,105.7809732
2017-07-18,25494,21.1943676,105.7809732
2017-07-18,25514,21.1943676,105.7809732
2017-07-18,25534,21.1943676,105.7809732
2017-07-18,25554,21.1943676,105.7809732
2017-07-18,25574,21.1943676,105.7809732
2017-07-18,25594,21.1943676,105.7809732
2017-07-18,25614,21.1943676,105.7809732
2017-07-18,25634,21.1943676,105.7809732
2017-07-18,25654,21.1943676,105.7809732
2017-07-18,25674,21.1943676,105.7809732
2017-07-18,25694,21.1943676,105.7809732
2017-07-18,25714,21.1943676,105.7809732
2017-07-18,25734,21.1943676,105.7809732
2017-07-18,25754,21.1943676,105.7809732
2017-07-18,25774,21.1943676,105.7809732
2017-07-18,25794,21.1943676,105.7809732
2017-07-18,25814,21.1943676,105.7809732
2017-07-18,25834,21.1943676,105.7809732
2017-07-18,25854,21.1943676,105.7809732
2017-07-18,25874,21.1943676,105.7809732
2017-07-18,25894,21.1942956,105.7809129
2017-07-18,25914,21.1942956,105.7809129
2017-07-18,25934,21.1942956,105.7809129
2017-07-18,25954,21.1942956,105.7809129
2017-07-18,25974,21.1942956,105.7809129
2017-07-18,25994,21.1942956,105.7809129
2017-07-18,26014,21.1942956,105.7809129
2017-07-18,26034,21.1943939,105.7809042
2017-07-18,26054,21.1941861,105.7806642
2017-07-18,26074,21.1927108,105.7805721
2017-07-18,26094,21.19194,105.7805308
2017-07-18,26114,21.1916582,105.7805267
2017-07-18,26134,21.1916582,105.7805267
2017-07-18,26154,21.1916582,105.7805267
2017-07-18,26174,21.1916582,105.7805267
2017-07-18,26194,21.1916582,105.7805267
2017-07-18,26214,21.1916582,105.7805267
2017-07-18,26234,21.1916582,105.7805267
2017-07-18,26254,21.1916582,105.7805267
2017-07-18,26274,21.1915649,105.7805233
2017-07-18,26294,21.1914732,105.7805151
2017-07-18,26314,21.1914732,105.7805151
2017-07-18,26326,21.1914732,105.7805151
2017-07-18,26346,21.1903824,105.7805156
2017-07-18,26366,21.1878315,105.7804589
2017-07-18,26386,21.1869397,105.7804042
2017-07-18,26406,21.1848276,105.7803712
2017-07-18,26426,21.1819712,105.7802413
2017-07-18,26446,21.1787662,105.7801066
2017-07-18,26466,21.1755264,105.7799961
2017-07-18,26486,21.1721661,105.7798616
2017-07-18,26506,21.1687182,105.7797345
2017-07-18,26526,21.165145,105.7795363
2017-07-18,26546,21.161849,105.7793937
2017-07-18,26566,21.1589558,105.7792636
2017-07-18,26586,21.1557332,105.7791514
2017-07-18,26606,21.1528382,105.7790332
2017-07-18,26626,21.1498243,105.7789033
2017-07-18,26646,21.1464854,105.7786994
2017-07-18,26666,21.1427568,105.7785926
2017-07-18,26686,21.1393168,105.7784215
2017-07-18,26706,21.1359756,105.7783001
2017-07-18,26726,21.1323376,105.7789229
2017-07-18,26746,21.1295409,105.7798271
2017-07-18,26766,21.1270523,105.7805487
2017-07-18,26786,21.1255831,105.7808303
2017-07-18,26806,21.1252742,105.7816231
2017-07-18,26826,21.1260593,105.7837462
2017-07-18,26847,21.1258731,105.7875398
2017-07-18,26867,21.1253368,105.7915703
2017-07-18,26887,21.1245385,105.7954899
2017-07-18,26907,21.1245246,105.7995997
2017-07-18,26927,21.1245765,105.8032216
2017-07-18,26947,21.1245593,105.8072615
2017-07-18,26967,21.1245052,105.8110155
2017-07-18,26987,21.1245219,105.8147833
2017-07-18,3619,21.1977832,105.7723947
2017-07-18,3639,21.1977832,105.7723947
2017-07-18,3659,21.1977832,105.7723947
2017-07-18,3679,21.1977832,105.7723947
2017-07-18,3699,21.1977832,105.7723947
2017-07-18,3719,21.1977832,105.7723947
2017-07-18,3739,21.1977832,105.7723947
2017-07-18,3759,21.1977832,105.7723947
2017-07-18,4019,21.1977832,105.7723947
2017-07-18,4039,21.1977832,105.7723947
2017-07-18,4199,21.1977832,105.7723947
2017-07-18,4219,21.1977832,105.7723947
2017-07-18,9535,21.1978192,105.7725201
2017-07-18,11218,21.1979075,105.7724993
2017-07-18,11258,21.1979075,105.7724993
2017-07-18,11278,21.1979075,105.7724993
2017-07-18,11298,21.1979075,105.7724993
2017-07-18,11318,21.1979075,105.7724993
2017-07-18,11338,21.1979075,105.7724993
2017-07-18,11358,21.1979075,105.7724993
2017-07-18,11378,21.1979075,105.7724993
2017-07-18,11398,21.1979075,105.7724993
2017-07-18,11418,21.1979075,105.7724993
2017-07-18,11438,21.1979075,105.7724993
2017-07-18,11458,21.1979075,105.7724993
2017-07-18,11621,21.1979075,105.7724993
2017-07-18,11662,21.1979075,105.7724993
2017-07-18,11682,21.1979075,105.7724993
2017-07-18,11702,21.1979075,105.7724993
2017-07-18,11722,21.197713,105.7724562
2017-07-18,11742,21.1971222,105.7722578
2017-07-18,11762,21.1963957,105.7718729
2017-07-18,11782,21.1963957,105.7718729
2017-07-18,11802,21.1963957,105.7718729
2017-07-18,11822,21.1963957,105.7718729
2017-07-18,11842,21.1963957,105.7718729
2017-07-18,11862,21.1963957,105.7718729
